exp_name,sample_dir,inference_type,ckpt_step,fid50k,num_steps,steps_per_pass,sampler,hidden_schedule_max_t,hidden_sphere_clamp,encode_linear_start_t,encode_fixed_start_t,encode_reground_t_fix,reground_fixed_enc_noise,reground_fixed_cond_noise,reground_shared_noise,recycle_t_fix,model_type,use_hidden_tokens,num_hidden_tokens,share_timestep_embedder,share_patch_embedder,use_per_token_encoding,hidden_weight,hidden_cos_weight,hidden_reg_weight,hidden_same_t_as_img,normalize_hidden,noisy_img_encode,hidden_grad_dyn_scale,hidden_grad_static_scale,hidden_t_shift_init,hidden_t_shift_final,hidden_t_shift_warmup,hidden_loss_warmup_start,hidden_loss_warmup_end,use_encode_mode_emb,hidden_guidance_scale,use_repa,repa_weight,repa_mode,semantic_weight,train_max_steps,weight_init,config,timestamp,cfg_scale,hidden_rep_guidance
v4_1_mse01_cos001_noisy_enc_curriculum_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,10.074206799358308,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum.yaml,2026-03-23T15:56:22,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.414105095828063,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-26T14:41:45,,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsphereclamp-recycle0.95,recycle,60000,10.45823194338658,100,,euler,,True,,,,False,False,,0.95,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-04-01T05:27:11,,
v2_base_h16_mse02_0080000,hiddenlightningdit_b_1_h16-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.511268915611822,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_h16_mse02.yaml,2026-02-26T16:01:14,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.51826863883042,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T17:20:16,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hmaxt0.95,linear,80000,10.519087280304063,100,,euler,0.95,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T18:08:17,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hmaxt0.90,linear,80000,10.528723715511035,100,,euler,0.9,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T18:08:17,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hmaxt0.80,linear,80000,10.544834621449354,100,,euler,0.8,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T18:08:17,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hmaxt0.70,linear,80000,10.557240379174004,100,,euler,0.7,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T18:08:17,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hmaxt0.60,linear,80000,10.571346721734074,100,,euler,0.6,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T18:08:17,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.90,encodelinear,120000,10.593135254767901,100,,euler,,True,0.9,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T05:09:16,,
v2_mse01_cos01_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.652806641981726,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01.yaml,2026-02-26T14:56:52,,
v2_base_mse02_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsched_linear,linear,100000,10.681343940318243,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T05:23:18,,
v2_base_h16_mse02_0080000,hiddenlightningdit_b_1_h16-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.7078334168541,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_h16_mse02.yaml,2026-02-24T13:14:46,,
v2_mse01_cos01_same_t_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.711470256634584,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01_same_t.yaml,2026-02-26T14:45:58,,
v2_finetune_no_hidden_0100000,lightningdit-b-1-ckpt-0100000-euler-100-balanced,linear,100000,10.742610344408206,100,,euler,,,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-02-24T23:52:15,,
v2_mse01_cos01_same_t_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.75250175360867,100,,euler,,False,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01_same_t.yaml,2026-02-26T01:04:09,,
v2_mse01_cos01_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.752812705167344,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01.yaml,2026-02-24T13:14:47,,
v2_base_mse02_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear,linear,60000,10.753732676681636,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T04:25:55,,
v2_sep_embedder_mse02_0080000,hiddenlightningdit_b_1_h8_separate_embedder-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.768037048332303,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8_separate_embedder,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_sep_embedder_mse02.yaml,2026-02-26T14:57:14,,
v2_cos02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.782545396152557,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.2,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_cos02.yaml,2026-02-26T15:03:39,,
v2_cos02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.785663976411513,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.2,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_cos02.yaml,2026-02-24T13:14:47,,
v2_base_mse02_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear,linear,40000,10.799089396002046,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T03:58:39,,
v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,10.818315961213273,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss.yaml,2026-03-23T16:03:26,,
v2_finetune_no_hidden_0080000,lightningdit-b-1-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.83368878360443,100,,euler,,,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-02-25T22:56:34,,
v4_mse01_cos001_merged_noisy_enc_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsched_linear-hsphereclamp,linear,100000,10.866137070083255,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_merged_noisy_enc.yaml,2026-03-12T03:31:13,,
v2_sep_embedder_mse02_0080000,hiddenlightningdit_b_1_h8_separate_embedder-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.878743814624954,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8_separate_embedder,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_sep_embedder_mse02.yaml,2026-02-24T13:14:49,,
v2_mse02_cos02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.88527682796905,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.2,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse02_cos02.yaml,2026-02-26T14:47:29,,
v2_base_mse02_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear,linear,20000,10.888945945100318,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-25T02:42:15,,
v2_finetune_no_hidden_0060000,lightningdit-b-1-ckpt-0060000-euler-100-balanced,linear,60000,10.895058615951086,100,,euler,,,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-02-25T01:58:21,,
v4_1_mse01_cos001_noisy_enc_curriculum_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,10.899763123988066,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum.yaml,2026-03-23T15:25:20,,
v2_finetune_no_hidden_0040000,lightningdit-b-1-ckpt-0040000-euler-100-balanced,linear,40000,10.915206253286897,100,,euler,,,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-02-25T01:12:16,,
v2_nonshr_temb_mse01_cos01_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,10.965295284817216,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,False,True,True,0.1,0.1,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_nonshr_temb_mse01_cos01.yaml,2026-02-26T14:56:48,,
v2_mse02_cos02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,10.997856391832727,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.2,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse02_cos02.yaml,2026-02-24T13:14:48,,
e1_clean_enc_drop03_no_p3_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,11.039341153404678,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,False,,,2.0,0.5,30000,999999,999999,False,1.0,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/e1_clean_enc_drop03_no_p3.yaml,2026-03-31T11:06:02,,
v2_nonshr_temb_mse01_cos01_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear,linear,80000,11.039947931470067,100,,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,False,True,True,0.1,0.1,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_nonshr_temb_mse01_cos01.yaml,2026-02-24T13:14:48,,
v4_mse01_cos001_merged_noisy_enc_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsphereclamp-enclin0.70,encodelinear,100000,11.074246364293401,100,,euler,,True,0.7,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_merged_noisy_enc.yaml,2026-03-12T03:31:54,,
v2_finetune_no_hidden_0020000,lightningdit-b-1-ckpt-0020000-euler-100-balanced,linear,20000,11.08178069445728,100,,euler,,,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-02-25T00:27:03,,
v2_mse01_cos01_same_t_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsphereclamp-encodefirst,encodefirst,80000,11.114415810372236,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01_same_t.yaml,2026-03-05T10:29:24,,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsphereclamp-recycle0.85,recycle,60000,11.122052493225397,100,,euler,,True,,,,False,False,,0.85,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-04-01T05:22:56,,
v2_mse01_cos01_same_t_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp-twopass,twopass,80000,11.229319539635924,200,100,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.1,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_mse01_cos01_same_t.yaml,2026-02-27T22:06:14,,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsphereclamp-recycle0.90,recycle,60000,11.302435313209116,100,,euler,,True,,,,False,False,,0.9,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-04-01T05:23:12,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.95,encodelinear,120000,11.331692238619382,100,,euler,,True,0.95,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T04:52:03,,
e1_clean_enc_drop03_no_p3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsphereclamp-encreground0.70,encodereground,20000,11.43475182771482,100,,euler,,True,,,0.7,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,False,,,2.0,0.5,30000,999999,999999,False,1.0,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/e1_clean_enc_drop03_no_p3.yaml,2026-03-31T11:53:05,,
v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,11.899374059796344,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss.yaml,2026-03-23T16:02:02,,
v2_sep_embedder_mse02_0080000,hiddenlightningdit_b_1_h8_separate_embedder-ckpt-0080000-euler-100-balanced-hsphereclamp-encodefirst,encodefirst,80000,11.938457922411487,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8_separate_embedder,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_sep_embedder_mse02.yaml,2026-03-05T10:29:24,,
v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,12.041273121303902,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_noisy_enc_curriculum_hgd_scale_4_no_hloss.yaml,2026-03-24T00:49:55,,
v2_nonshr_temb_mse01_cos01_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-twopass,twopass,80000,12.273760622931377,200,100,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8,True,,False,True,True,0.1,0.1,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_nonshr_temb_mse01_cos01.yaml,2026-02-24T13:14:48,,
v2_sep_embedder_mse02_0080000,hiddenlightningdit_b_1_h8_separate_embedder-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp-twopass,twopass,80000,12.416769610486995,200,100,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8_separate_embedder,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_sep_embedder_mse02.yaml,2026-02-27T21:56:24,,
v2_sep_embedder_mse02_0080000,hiddenlightningdit_b_1_h8_separate_embedder-ckpt-0080000-euler-100-balanced-hsched_linear-twopass,twopass,80000,12.485101062946512,200,100,euler,,,,,,,,,,HiddenLightningDiT_B_1_H8_separate_embedder,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_sep_embedder_mse02.yaml,2026-02-24T13:14:48,,
v2_base_h16_mse02_0080000,hiddenlightningdit_b_1_h16-ckpt-0080000-euler-100-balanced-hsphereclamp-encodefirst,encodefirst,80000,12.506215184803409,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_h16_mse02.yaml,2026-03-05T10:29:24,,
v2_base_mse02_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp-twopass,twopass,80000,12.515363900853572,200,100,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,600000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-02-27T21:58:27,,
v2_base_h16_mse02_0080000,hiddenlightningdit_b_1_h16-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp-twopass,twopass,80000,12.516114210235742,200,100,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_h16_mse02.yaml,2026-02-27T21:57:27,,
